,R_ant,R_mid,R_post,L_ant,L_mid,L_post,R_CSF,Corpus_Callosm
48,1.275508707894728,0.4946722511096523,0.5135738813847058,0.7547897677131994,0.10305890470672241,0.3464535286123595,,
49,0.8570356565339334,0.3623789188349995,0.4506793000711714,0.41759083020891197,0.3912778388904355,0.4543730272797569,,
50,0.5586669049270961,0.5498289215137896,0.40108828806412306,0.4814479989587818,0.4164515730243749,0.48545990989887455,,
51,0.46189472135906084,0.5751974951423614,0.4512712531249317,0.5006017142427428,0.3881937709087304,0.4859408351824031,,
52,0.48450332492259696,0.4677623581287137,0.4708650744916785,0.36132188406971133,0.2864340918616764,0.4095984710431011,,
53,0.46681960490284263,0.6804265726732005,0.42107333195972685,0.9138471137460077,0.45389407254251,0.3880926532448004,,
54,0.39610355723745894,0.6126743904873881,0.22583142585378022,0.4284110846827026,0.36672305769830155,0.4637029524187448,,
55,0.4924503404423159,0.36277699446082107,0.5345388707011103,0.5267274039049545,0.3460952996644858,0.4125572094355044,,
56,0.49736784792980887,0.6216587311281231,0.4527302235554704,0.38229048492202033,0.27703005724346663,0.4097278140992001,,
57,0.46710176025745087,0.5443604035872412,0.42514953011738543,0.6291759974749253,0.41317345499717106,0.47670543530549114,,
58,0.42124934797062696,0.39366401642601767,0.5152155788075062,0.6524198350270268,0.2822547973455689,0.41227905070868015,,
59,0.4974017916834376,0.530026592294461,-0.1039591369638206,0.6466352724215229,0.3304679533609416,0.514643830119478,,
60,0.34155549107828814,0.5236064613310782,0.5456672505889668,0.5206967340350064,0.352806036432263,0.38304588435485537,,
61,0.43572988649133193,0.3566393781032978,0.44987392336016535,0.8895307546401865,0.4945127906495937,0.3946271019321225,,
62,0.4422307714617899,0.5863269246540845,0.4334781954334417,0.8430289800256684,0.3534007751448565,0.4515593145490866,,
63,0.4406293383831717,0.46642898684617456,0.5438730051782666,0.6538024133695096,0.3324693703456262,0.4665430947638296,,
64,0.36790291813333026,,0.2592109283976108,,0.05412579173887065,0.37825904416331296,,
65,0.3383242089186451,,0.5790661316010617,,0.3598496617255667,0.39351794242826577,,
66,0.372419738374329,,0.43406689524588654,,0.29570522032418217,0.43859428441702825,,
67,0.508746302377542,,0.4122394821432898,,-0.00532108468196285,0.4580527776480663,,
68,0.44453470817580915,,0.5047391219547271,,0.28705420035148416,0.40406795855531147,,
69,0.6066664287221415,,0.4854671737244518,,0.3419186681486573,0.4194853618935521,,
70,0.39390506342665416,,0.43049263259688947,,0.29228035435080035,,,
71,0.5208567279537561,,0.3820753826811185,,0.34749666636574533,,,
72,0.4465205599600511,,0.4916165474358651,,0.44183509902263024,,,
73,0.5393551582137294,,0.4235142043058335,,0.37602842826447475,,,
74,0.482883392781475,,0.3973802125560005,,0.32954022623676144,,,
75,0.355809071926617,,0.5769535678702964,,0.3575509487649119,,,
76,0.49534339387213416,,0.37665564640927707,,0.37745545970243477,,,
77,0.4857714819565719,,0.4047409817955462,,0.646495342732552,,,
78,0.2869932296436643,,0.6324332384182088,,,,,
79,0.4414969184093389,,0.3589784096642977,,,,,
80,0.515042619398891,,0.3740355210954506,,,,,
